signal_date,execution_date,stage,asset_code,target_weight
20191030,20191031,executed,884096.TI,0.09999999999999999
20191030,20191031,executed,884249.TI,0.09999999999999999
20191030,20191031,executed,885761.TI,0.09999999999999999
20191030,20191031,executed,LOW_RISK,0.7
20191031,20191101,executed,884096.TI,0.09797178784640732
20191031,20191101,executed,884249.TI,0.09982607086219168
20191031,20191101,executed,885761.TI,0.10030404882830112
20191031,20191101,executed,LOW_RISK,0.7018980924630999
20191101,20191104,executed,884249.TI,0.09999999999999999
20191101,20191104,executed,885761.TI,0.09999999999999999
20191101,20191104,executed,885772.TI,0.09999999999999999
20191101,20191104,executed,LOW_RISK,0.7
20191104,20191105,executed,884249.TI,0.09981836740557737
20191104,20191105,executed,885761.TI,0.10072298932641
20191104,20191105,executed,885772.TI,0.10075271565967896
20191104,20191105,executed,LOW_RISK,0.6987059276083336
20191105,20191106,executed,884249.TI,0.1001044544721707
20191105,20191106,executed,885761.TI,0.10117755362667707
20191105,20191106,executed,885772.TI,0.10102966810098497
20191105,20191106,executed,LOW_RISK,0.6976883238001672
20191106,20191107,executed,883300.TI,0.09999999999999999
20191106,20191107,executed,884249.TI,0.09999999999999999
20191106,20191107,executed,885761.TI,0.09999999999999999
20191106,20191107,executed,LOW_RISK,0.7
20191107,20191108,executed,883300.TI,0.1006020296304129
20191107,20191108,executed,884249.TI,0.09993967277655981
20191107,20191108,executed,885761.TI,0.10098104020711908
20191107,20191108,executed,LOW_RISK,0.6984772573859082
20191108,20191111,executed,883300.TI,0.06
20191108,20191111,executed,884062.TI,0.06
20191108,20191111,executed,884132.TI,0.06
20191108,20191111,executed,885543.TI,0.06
20191108,20191111,executed,885761.TI,0.06
20191108,20191111,executed,LOW_RISK,0.7
20191111,20191112,executed,883300.TI,0.06
20191111,20191112,executed,884062.TI,0.06
20191111,20191112,executed,884132.TI,0.06
20191111,20191112,executed,884264.TI,0.06
20191111,20191112,executed,885543.TI,0.06
20191111,20191112,executed,LOW_RISK,0.7
20191112,20191113,executed,883300.TI,0.05989811693822132
20191112,20191113,executed,884062.TI,0.060205493382951926
20191112,20191113,executed,884132.TI,0.059919700837267435
20191112,20191113,executed,884264.TI,0.06087225115230451
20191112,20191113,executed,885543.TI,0.06016456252006995
20191112,20191113,executed,LOW_RISK,0.6989398751691849
20191113,20191114,executed,883300.TI,0.0599581916213928
20191113,20191114,executed,884062.TI,0.059950101260620635
20191113,20191114,executed,884132.TI,0.05950310633191302
20191113,20191114,executed,884264.TI,0.061077889897465994
20191113,20191114,executed,885543.TI,0.05998626530406759
20191113,20191114,executed,LOW_RISK,0.69952444558454
20191114,20191115,executed,883300.TI,0.05985998874124609
20191114,20191115,executed,884062.TI,0.06004810009027636
20191114,20191115,executed,884132.TI,0.06029023400327374
20191114,20191115,executed,884264.TI,0.06140364401126478
20191114,20191115,executed,885543.TI,0.06038805375855595
20191114,20191115,executed,LOW_RISK,0.6980099793953831
20191115,20191118,executed,883300.TI,0.059563444611531534
20191115,20191118,executed,884062.TI,0.05935013224999014
20191115,20191118,executed,884132.TI,0.05999854582805668
20191115,20191118,executed,884264.TI,0.060486202246204
20191115,20191118,executed,885543.TI,0.05993193726939637
20191115,20191118,executed,LOW_RISK,0.7006697377948212
20191118,20191119,executed,883300.TI,0.05988299783623751
20191118,20191119,executed,884062.TI,0.06003958564923262
20191118,20191119,executed,884132.TI,0.0598780030965994
20191118,20191119,executed,884264.TI,0.060780715135780726
20191118,20191119,executed,885543.TI,0.060286911655244066
20191118,20191119,executed,LOW_RISK,0.6991317866269057
20191119,20191120,executed,883300.TI,0.06012209019527148
20191119,20191120,executed,884062.TI,0.06086633845980406
20191119,20191120,executed,884132.TI,0.06044763930910728
20191119,20191120,executed,884264.TI,0.062245460717066575
20191119,20191120,executed,885543.TI,0.060759562434234846
20191119,20191120,executed,LOW_RISK,0.6955589088845158
20191120,20191121,executed,884062.TI,0.06
20191120,20191121,executed,884132.TI,0.06
20191120,20191121,executed,884264.TI,0.06
20191120,20191121,executed,884265.TI,0.06
20191120,20191121,executed,885543.TI,0.06
20191120,20191121,executed,LOW_RISK,0.7
20191121,20191122,executed,884062.TI,0.060265736908068836
20191121,20191122,executed,884132.TI,0.05943600474065255
20191121,20191122,executed,884264.TI,0.06044196181221917
20191121,20191122,executed,884265.TI,0.06031771371575691
20191121,20191122,executed,885543.TI,0.0602374113287036
20191121,20191122,executed,LOW_RISK,0.6993011714945989
20191122,20191125,executed,884118.TI,0.06
20191122,20191125,executed,884247.TI,0.06
20191122,20191125,executed,884249.TI,0.06
20191122,20191125,executed,884264.TI,0.06
20191122,20191125,executed,884265.TI,0.06
20191122,20191125,executed,LOW_RISK,0.7
20191125,20191126,executed,884247.TI,0.09999999999999999
20191125,20191126,executed,884249.TI,0.09999999999999999
20191125,20191126,executed,884265.TI,0.09999999999999999
20191125,20191126,executed,LOW_RISK,0.7
20191126,20191127,executed,884247.TI,0.09962142275565113
20191126,20191127,executed,884249.TI,0.10020586330998422
20191126,20191127,executed,884265.TI,0.09857465826893606
20191126,20191127,executed,LOW_RISK,0.7015980556654287
20191127,20191128,executed,884247.TI,0.09971935966261036
20191127,20191128,executed,884249.TI,0.10017774063511006
20191127,20191128,executed,884265.TI,0.09834133688861997
20191127,20191128,executed,LOW_RISK,0.7017615628136595
20191128,20191129,executed,884247.TI,0.09972067522475828
20191128,20191129,executed,884249.TI,0.0995745809498667
20191128,20191129,executed,884265.TI,0.09810858363070683
20191128,20191129,executed,LOW_RISK,0.7025961601946682
20191129,20191202,executed,884247.TI,0.09936860423882288
20191129,20191202,executed,884249.TI,0.09925752437798477
20191129,20191202,executed,884265.TI,0.09887474891250293
20191129,20191202,executed,LOW_RISK,0.7024991224706894
20191202,20191203,executed,884247.TI,0.09955695495994119
20191202,20191203,executed,884249.TI,0.09908522351825022
20191202,20191203,executed,884265.TI,0.09868495206417892
20191202,20191203,executed,LOW_RISK,0.7026728694576296
20191203,20191204,executed,884247.TI,0.09985194860684737
20191203,20191204,executed,884249.TI,0.09885431197501252
20191203,20191204,executed,884265.TI,0.0993464026960753
20191203,20191204,executed,LOW_RISK,0.7019473367220648
20191204,20191205,executed,884247.TI,0.09939689787257543
20191204,20191205,executed,884249.TI,0.0989760306369201
20191204,20191205,executed,884265.TI,0.10003483764271419
20191204,20191205,executed,LOW_RISK,0.7015922338477902
20191205,20191206,executed,884113.TI,0.09999999999999999
20191205,20191206,executed,884247.TI,0.09999999999999999
20191205,20191206,executed,884249.TI,0.09999999999999999
20191205,20191206,executed,LOW_RISK,0.7
20191206,20191209,executed,881145.TI,0.09999999999999999
20191206,20191209,executed,884113.TI,0.09999999999999999
20191206,20191209,executed,884249.TI,0.09999999999999999
20191206,20191209,executed,LOW_RISK,0.7
20191209,20191210,executed,881145.TI,0.09997505900512044
20191209,20191210,executed,884113.TI,0.10019093848187417
20191209,20191210,executed,884249.TI,0.09975398302994601
20191209,20191210,executed,LOW_RISK,0.7000800194830594
20191210,20191211,executed,881145.TI,0.09985069488255123
20191210,20191211,executed,884113.TI,0.1008206585827167
20191210,20191211,executed,884249.TI,0.0996090955169055
20191210,20191211,executed,LOW_RISK,0.6997195510178266
20191211,20191212,executed,881145.TI,0.09999999999999999
20191211,20191212,executed,884113.TI,0.09999999999999999
20191211,20191212,executed,884248.TI,0.09999999999999999
20191211,20191212,executed,LOW_RISK,0.7
20191212,20191213,executed,881145.TI,0.09985369192189772
20191212,20191213,executed,884113.TI,0.10150966430278434
20191212,20191213,executed,884248.TI,0.09897867583671201
20191212,20191213,executed,LOW_RISK,0.6996579679386059
20191213,20191216,executed,881145.TI,0.10046703212634318
20191213,20191216,executed,884113.TI,0.10157823567849644
20191213,20191216,executed,884248.TI,0.10007631943348338
20191213,20191216,executed,LOW_RISK,0.6978784127616771
20191216,20191217,executed,881145.TI,0.10121988857574273
20191216,20191217,executed,884113.TI,0.10135559755832609
20191216,20191217,executed,884248.TI,0.09996970945216647
20191216,20191217,executed,LOW_RISK,0.6974548044137647
20191217,20191218,executed,881145.TI,0.10243992092342248
20191217,20191218,executed,884113.TI,0.10246425493955537
20191217,20191218,executed,884248.TI,0.09931679789526679
20191217,20191218,executed,LOW_RISK,0.6957790262417554
20191218,20191219,executed,881145.TI,0.10224030511018378
20191218,20191219,executed,884113.TI,0.10188517298980122
20191218,20191219,executed,884248.TI,0.10053981924548351
20191218,20191219,executed,LOW_RISK,0.6953347026545316
20191219,20191220,executed,881145.TI,0.09999999999999999
20191219,20191220,executed,884248.TI,0.09999999999999999
20191219,20191220,executed,885587.TI,0.09999999999999999
20191219,20191220,executed,LOW_RISK,0.7
20191220,20191223,executed,884248.TI,0.09999999999999999
20191220,20191223,executed,885467.TI,0.09999999999999999
20191220,20191223,executed,885587.TI,0.09999999999999999
20191220,20191223,executed,LOW_RISK,0.7
20191223,20191224,executed,884248.TI,0.09954483451983222
20191223,20191224,executed,885467.TI,0.09950599800020686
20191223,20191224,executed,885587.TI,0.09874756918896109
20191223,20191224,executed,LOW_RISK,0.7022015982909998
20191224,20191225,executed,884248.TI,0.0985985844640036
20191224,20191225,executed,885467.TI,0.10208829951786574
20191224,20191225,executed,885587.TI,0.09966288233830822
20191224,20191225,executed,LOW_RISK,0.6996502336798225
20191225,20191226,executed,885467.TI,0.09999999999999999
20191225,20191226,executed,885587.TI,0.09999999999999999
20191225,20191226,executed,885760.TI,0.09999999999999999
20191225,20191226,executed,LOW_RISK,0.7
20191226,20191227,executed,885467.TI,0.1011582301874983
20191226,20191227,executed,885587.TI,0.10049468621184447
20191226,20191227,executed,885760.TI,0.10117687020441636
20191226,20191227,executed,LOW_RISK,0.6971702133962409
20191227,20191230,executed,885467.TI,0.09994276357204313
20191227,20191230,executed,885587.TI,0.09916973428086089
20191227,20191230,executed,885760.TI,0.10030928944473844
20191227,20191230,executed,LOW_RISK,0.7005782127023575
20191230,20191231,executed,885467.TI,0.10080042972191158
20191230,20191231,executed,885587.TI,0.09968963137673628
20191230,20191231,executed,885760.TI,0.10116481623091603
20191230,20191231,executed,LOW_RISK,0.6983451226704361
20191231,20200102,executed,885467.TI,0.10131535416802824
20191231,20200102,executed,885587.TI,0.1006861824589738
20191231,20200102,executed,885760.TI,0.10176049602695186
20191231,20200102,executed,LOW_RISK,0.6962379673460461
20200102,20200103,executed,881109.TI,0.06
20200102,20200103,executed,884132.TI,0.06
20200102,20200103,executed,885467.TI,0.06
20200102,20200103,executed,885587.TI,0.06
20200102,20200103,executed,885760.TI,0.06
20200102,20200103,executed,LOW_RISK,0.7
20200103,20200106,executed,881109.TI,0.06
20200103,20200106,executed,884132.TI,0.06
20200103,20200106,executed,885467.TI,0.06
20200103,20200106,executed,885760.TI,0.06
20200103,20200106,executed,885825.TI,0.06
20200103,20200106,executed,LOW_RISK,0.7
20200106,20200107,executed,881109.TI,0.06
20200106,20200107,executed,884041.TI,0.06
20200106,20200107,executed,884132.TI,0.06
20200106,20200107,executed,885760.TI,0.06
20200106,20200107,executed,885825.TI,0.06
20200106,20200107,executed,LOW_RISK,0.7
20200107,20200108,executed,881109.TI,0.06008156368296792
20200107,20200108,executed,884041.TI,0.0603967919749299
20200107,20200108,executed,884132.TI,0.060382709033815596
20200107,20200108,executed,885760.TI,0.06025920293831029
20200107,20200108,executed,885825.TI,0.060604975072204796
20200107,20200108,executed,LOW_RISK,0.6982747572977714
20200108,20200109,executed,881109.TI,0.05982756752965417
20200108,20200109,executed,884041.TI,0.05949474043833586
20200108,20200109,executed,884132.TI,0.060528385602828166
20200108,20200109,executed,885760.TI,0.0599972020856707
20200108,20200109,executed,885825.TI,0.0601642579619205
20200108,20200109,executed,LOW_RISK,0.6999878463815906
20200109,20200110,executed,881109.TI,0.06
20200109,20200110,executed,884041.TI,0.06
20200109,20200110,executed,884062.TI,0.06
20200109,20200110,executed,884132.TI,0.06
20200109,20200110,executed,885825.TI,0.06
20200109,20200110,executed,LOW_RISK,0.7
20200110,20200113,executed,881109.TI,0.13999999999999999
20200110,20200113,executed,884041.TI,0.13999999999999999
20200110,20200113,executed,884062.TI,0.13999999999999999
20200110,20200113,executed,884132.TI,0.13999999999999999
20200110,20200113,executed,885825.TI,0.13999999999999999
20200110,20200113,executed,LOW_RISK,0.30000000000000004
20200113,20200114,executed,881109.TI,0.14143884886980262
20200113,20200114,executed,884041.TI,0.1405248514500092
20200113,20200114,executed,884062.TI,0.14012201065475344
20200113,20200114,executed,884132.TI,0.13975473920177026
20200113,20200114,executed,885825.TI,0.14007417202173328
20200113,20200114,executed,LOW_RISK,0.29808537780193123
20200114,20200115,executed,881109.TI,0.14136225213737247
20200114,20200115,executed,884041.TI,0.14129989694795025
20200114,20200115,executed,884062.TI,0.13900856148391805
20200114,20200115,executed,884132.TI,0.1397754124548549
20200114,20200115,executed,885825.TI,0.13969558387107195
20200114,20200115,executed,LOW_RISK,0.29885829310483236
20200115,20200116,executed,881109.TI,0.14093434974085495
20200115,20200116,executed,884041.TI,0.14143845023174456
20200115,20200116,executed,884062.TI,0.13942704351361934
20200115,20200116,executed,884132.TI,0.13950113925411337
20200115,20200116,executed,885825.TI,0.1390651691155208
20200115,20200116,executed,LOW_RISK,0.29963384814414695
20200116,20200117,executed,881124.TI,0.13999999999999999
20200116,20200117,executed,884041.TI,0.13999999999999999
20200116,20200117,executed,884062.TI,0.13999999999999999
20200116,20200117,executed,884199.TI,0.13999999999999999
20200116,20200117,executed,885825.TI,0.13999999999999999
20200116,20200117,executed,LOW_RISK,0.30000000000000004
20200117,20200120,executed,881124.TI,0.13999999999999999
20200117,20200120,executed,884041.TI,0.13999999999999999
20200117,20200120,executed,884062.TI,0.13999999999999999
20200117,20200120,executed,884199.TI,0.13999999999999999
20200117,20200120,executed,885800.TI,0.13999999999999999
20200117,20200120,executed,LOW_RISK,0.30000000000000004
20200120,20200121,executed,881124.TI,0.13999999999999999
20200120,20200121,executed,884062.TI,0.13999999999999999
20200120,20200121,executed,884199.TI,0.13999999999999999
20200120,20200121,executed,885761.TI,0.13999999999999999
20200120,20200121,executed,885800.TI,0.13999999999999999
20200120,20200121,executed,LOW_RISK,0.30000000000000004
20200121,20200122,executed,881124.TI,0.1383165558572168
20200121,20200122,executed,884062.TI,0.13789585131914303
20200121,20200122,executed,884199.TI,0.14470118125281767
20200121,20200122,executed,885761.TI,0.13859435786794763
20200121,20200122,executed,885800.TI,0.13817190798518153
20200121,20200122,executed,LOW_RISK,0.3023201457176933
20200122,20200123,executed,881124.TI,0.13964719715179838
20200122,20200123,executed,884062.TI,0.13816138906120076
20200122,20200123,executed,884199.TI,0.14270395808457517
20200122,20200123,executed,885761.TI,0.1376640027234243
20200122,20200123,executed,885800.TI,0.1396875886017578
