asof_date,effective_from,sector_code,sector_name,etf_code,etf_name,index_code,index_name,listing_sessions,recent_completeness,median_amount20,n_obs,score_before_tracking_penalty,eligible_before_index_gap,reject_reason,corr120,corr60,beta,r2,tracking_error,tracking_error_rank,mapping_score,selected,runner_up_index_gap,effective_to
20220531,20220601,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,205,1.0,147429.6285,120,0.5158043025288722,True,,0.6084084350348308,0.6243038457529081,0.8610694231411095,0.3701608238215319,0.2568054953255128,1.0,0.41580430252887224,True,,20220701
20220531,20220601,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,536,1.0,101077.128,120,0.6298894295397024,True,,0.7346659403081247,0.7263854112332675,1.4170269399269182,0.5397340438488211,0.13356299013011297,1.0,0.5298894295397024,True,,20220701
20220531,20220601,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,546,1.0,326879.646,120,0.8493027212280594,True,,0.9514078503306483,0.9512890456484699,1.3061970123084619,0.9051768976707855,0.14061238109651764,1.0,0.7493027212280594,True,,20220701
20220630,20220701,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,567,1.0,91628.0755,120,0.8186379032804743,True,,0.9198334489988259,0.9272285707859996,0.928120295390289,0.8460935738970757,0.07404894472979891,1.0,0.7186379032804743,True,,20220801
20220630,20220701,881115.TI,建筑材料,159745.SZ,国泰中证全指建筑材料ETF,931009.CSI,中证建筑材料,251,1.0,51110.3965,120,0.687968920395744,True,,0.8008915243616336,0.7652362925831286,1.2320739473575812,0.6414272337943006,0.1441994252185574,1.0,0.587968920395744,True,,20220801
20220630,20220701,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,741,1.0,581004.3125,120,0.8417528542070085,True,,0.9456969184847441,0.9390119828796216,1.2179336377530696,0.8943426616315409,0.09879432574429477,1.0,0.7417528542070085,True,,20220801
20220630,20220701,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1155,1.0,441610.231,120,0.8089322176521923,True,,0.9058445714711423,0.9317070950682422,1.0941875662371714,0.8205543876637373,0.1332580937142479,1.0,0.7089322176521923,True,,20220801
20220630,20220701,881155.TI,银行,515290.SH,天弘中证银行ETF,399986.SZ,中证银行,364,1.0,90572.85,120,0.8290927841887099,True,,0.9370204993278582,0.9155256884027458,0.9946048093801325,0.8780074161606293,0.06361103712804286,0.25,0.8040927841887099,True,,20220801
20220630,20220701,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,226,1.0,240364.98700000002,120,0.5139823402705506,True,,0.6116303549003294,0.6082136366602421,0.866209198128479,0.3740916910355023,0.2654627507841819,1.0,0.4139823402705506,True,,20220801
20220630,20220701,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,557,1.0,147254.5215,120,0.6107121974573534,True,,0.7215409698241315,0.6873940275003017,1.3687497731933678,0.5206213711347487,0.13367221458620968,1.0,0.5107121974573534,True,,20220801
20220630,20220701,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,567,1.0,451773.7925,120,0.8565922486765281,True,,0.9576992616675435,0.9606577458918897,1.3234626017660949,0.9171878757985589,0.14126084395523328,1.0,0.7565922486765281,True,,20220801
20220729,20220801,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,588,1.0,65054.5225,120,0.8063041285489587,True,,0.9160956038243808,0.8894866133392596,0.9251981046509891,0.8392311553463561,0.07250687747684759,1.0,0.7063041285489587,True,,20220901
20220729,20220801,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,762,1.0,570209.0009999999,120,0.8361616620700142,True,,0.9399174814050753,0.9347447623593899,1.1623590016929495,0.8834448718508602,0.1013536207430581,1.0,0.7361616620700142,True,,20220901
20220729,20220801,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,135,1.0,79632.33,120,0.7909380474151685,True,,0.8968329219339439,0.8875007718740404,1.0426781433434764,0.8043092898645761,0.08723704211224417,1.0,0.6909380474151685,True,,20220901
20220729,20220801,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1176,1.0,361631.2045,120,0.8160682582115473,True,,0.9151191453918609,0.9315689119048286,1.0845079100087194,0.8374430502627312,0.1275455322680469,1.0,0.7160682582115473,True,,20220901
20220729,20220801,881155.TI,银行,515290.SH,天弘中证银行ETF,399986.SZ,中证银行,385,1.0,81367.0165,120,0.8299396324297232,True,,0.9314399142537747,0.9363305128922963,0.9928632623976287,0.8675803138650791,0.0637503924487591,0.25,0.8049396324297232,True,,20220901
20220729,20220801,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,247,1.0,199135.4645,120,0.5627130853866605,True,,0.6627327323684014,0.6618580720783475,0.9245381674197217,0.43921467455248675,0.24886112662496815,1.0,0.46271308538666056,True,,20220901
20220729,20220801,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,578,1.0,116543.5185,120,0.5654407758871326,True,,0.6832912307157127,0.6150484985333088,1.1672462707339417,0.46688690597299365,0.12878480505628342,1.0,0.4654407758871326,True,,20220901
20220729,20220801,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,588,1.0,341938.2905,120,0.8617412048341284,True,,0.9613587199291432,0.9697210264479479,1.3680806582239204,0.9242105883837991,0.14856242181642892,1.0,0.7617412048341284,True,,20220901
20220831,20220901,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,611,1.0,62429.28,120,0.7860532314183268,True,,0.9024236433317601,0.8507445797832864,0.9540344415557236,0.8143684320441679,0.07234966739738309,1.0,0.6860532314183269,True,,20221010
20220831,20220901,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,785,1.0,754883.247,120,0.8258233509965582,True,,0.9289001161183834,0.9277799163146186,1.112978479604539,0.8628554257247462,0.10685413282341841,1.0,0.7258233509965583,True,,20221010
20220831,20220901,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,158,1.0,98476.845,120,0.7974913620099187,True,,0.8963814429681373,0.9151027473248159,1.0074350378849692,0.80349969129764,0.09119000928655129,1.0,0.6974913620099187,True,,20221010
20220831,20220901,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1199,1.0,191407.61599999998,120,0.8180003072980357,True,,0.917619585391289,0.9315466363133558,1.0860796139697677,0.8420257034936818,0.12400520875438162,1.0,0.7180003072980358,True,,20221010
20220831,20220901,881155.TI,银行,515290.SH,天弘中证银行ETF,399986.SZ,中证银行,408,1.0,71779.266,120,0.8275839961567278,True,,0.926759671185058,0.9414865493757736,0.9947126865333293,0.8588834881350367,0.06375036880551624,0.25,0.8025839961567278,True,,20221010
20220831,20220901,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,270,1.0,132998.58399999997,120,0.583131193007836,True,,0.6575225429109776,0.758078149547718,0.9796209366384654,0.4323358944361184,0.23335099144361796,1.0,0.483131193007836,True,,20221010
20220831,20220901,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,601,1.0,74390.244,120,0.5188895719767073,True,,0.6308626911583216,0.5750402645328734,0.978527011689937,0.39798773509552066,0.1265273019958986,1.0,0.4188895719767073,True,,20221010
20220831,20220901,885700.TI,军工,512810.SH,华宝中证军工ETF,399967.SZ,中证军工,1466,1.0,61489.488,120,0.6177601175697928,True,,0.7117045025818275,0.743717485718368,1.494800029804167,0.5065232989952467,0.15674299249215357,0.25,0.5927601175697927,True,,20221010
20220831,20220901,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,611,1.0,400743.013,120,0.8601101488359002,True,,0.9611873567081836,0.9637372011098344,1.413157336439087,0.9238811346956651,0.15467075664477092,1.0,0.7601101488359002,True,,20221010
20220930,20221010,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,632,1.0,67632.076,120,0.7939855171060048,True,,0.9070585988030517,0.8681716898203825,0.9291806010641402,0.8227553016625555,0.06280941013918388,1.0,0.6939855171060049,True,,20221101
20220930,20221010,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,806,1.0,496549.41099999996,120,0.8256303001381055,True,,0.9302195885080474,0.9228969338298783,1.0917537959357542,0.8653084828440811,0.10144707455796322,1.0,0.7256303001381055,True,,20221101
20220930,20221010,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,179,1.0,91396.77100000001,120,0.8046493319540106,True,,0.9052100819481904,0.916533988443271,0.9851710954870714,0.8194052924606503,0.08247941857723302,1.0,0.7046493319540106,True,,20221101
20220930,20221010,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1220,1.0,259025.47,120,0.828031161240426,True,,0.9291084636713107,0.9359621952596842,1.032212594481862,0.8632425372656634,0.10028845334375469,1.0,0.728031161240426,True,,20221101
20220930,20221010,881155.TI,银行,515290.SH,天弘中证银行ETF,399986.SZ,中证银行,429,1.0,68849.3315,120,0.8256710484284532,True,,0.9242492166627725,0.9416437916872182,0.9823625423278782,0.8542366145017486,0.05771022462487986,0.25,0.8006710484284532,True,,20221101
20220930,20221010,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,291,1.0,186824.3205,120,0.6045365907442963,True,,0.6831436219117137,0.7718479942585649,1.0224884562913836,0.4666852081586549,0.2196451359721295,1.0,0.5045365907442964,True,,20221101
20220930,20221010,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,622,1.0,77731.438,120,0.5128469870107039,True,,0.6324915274885146,0.5463775736589336,0.9677174200943216,0.4000455323447544,0.12920134303865027,0.6666666666666666,0.4461803203440372,True,,20221101
20220930,20221010,885700.TI,军工,512810.SH,华宝中证军工ETF,399967.SZ,中证军工,1487,1.0,50752.991,120,0.6401139029166086,True,,0.73225891027296,0.7742159241160288,1.4964456253387592,0.536203111674143,0.15211943836369476,0.25,0.6151139029166086,True,,20221101
20220930,20221010,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,576,1.0,58337.553,120,0.6941027947227119,True,,0.7952273716810981,0.8065244919261545,1.4767600292815626,0.6323865726708279,0.1617427130870556,0.3333333333333333,0.6607694613893785,True,,20221101
20220930,20221010,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,632,1.0,349591.6445,120,0.8556992877981453,True,,0.960702995800393,0.9476210119078861,1.3796545338252462,0.9229502461398491,0.14618006177036164,1.0,0.7556992877981453,True,,20221101
20221031,20221101,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,648,1.0,59531.453,120,0.7815767526495975,True,,0.8853888546474535,0.8851812469431248,0.8911024068075,0.78391342393393,0.059785133409162354,1.0,0.6815767526495975,True,,20221201
20221031,20221101,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,822,1.0,622933.9685,120,0.8310171565584242,True,,0.9330384042751488,0.9356554193720106,1.106130043929587,0.870560663852315,0.10452827520793923,1.0,0.7310171565584243,True,,20221201
20221031,20221101,881144.TI,医疗器械,159883.SZ,永赢中证全指医疗器械ETF,H30217.CSI,中证医疗器械,363,1.0,160849.154,120,0.8198769790398908,True,,0.9158404584964994,0.944568751915117,1.0187347335268797,0.8387637454190782,0.09101847703452304,0.6666666666666666,0.7532103123732241,True,,20221201
20221031,20221101,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,195,1.0,86597.2685,120,0.7990882318104627,True,,0.8979201494457013,0.9167562714820943,1.0126829805652626,0.8062605947805903,0.08647393337113991,1.0,0.6990882318104628,True,,20221201
20221031,20221101,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1236,1.0,231788.5495,120,0.818255673947225,True,,0.9236847638052056,0.9137370424469617,1.019658111848983,0.853193542885879,0.09437768708866799,1.0,0.718255673947225,True,,20221201
20221031,20221101,881155.TI,银行,515290.SH,天弘中证银行ETF,399986.SZ,中证银行,445,1.0,63720.272,120,0.8293218472385272,True,,0.9322899754845267,0.9312086789516915,1.0017968612706634,0.8691645983889399,0.05067052918597689,0.25,0.8043218472385272,True,,20221201
20221031,20221101,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,307,1.0,177151.39,120,0.627321737792229,True,,0.7139790018748736,0.7754693383482243,1.138205510898865,0.5097660151182404,0.20199965511329102,1.0,0.527321737792229,True,,20221201
20221031,20221101,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,638,1.0,67406.08600000001,120,0.5044867391784282,True,,0.6038544362036954,0.5914539762325923,0.9851419776691996,0.3646401801228827,0.13043654753753237,0.6666666666666666,0.4378200725117616,True,,20221201
20221031,20221101,885700.TI,军工,512560.SH,易方达中证军工ETF,399967.SZ,中证军工,1274,1.0,50655.685,120,0.6523098579999148,True,,0.7390410516908337,0.8034483229674161,1.3816514451125879,0.5461816760842937,0.14239485682760564,0.75,0.5773098579999147,True,,20221201
20221031,20221101,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,592,1.0,76748.96100000001,120,0.6889098303196752,True,,0.7860430215113937,0.8128350992558564,1.3978620201814829,0.617863631666762,0.15987997078376298,0.3333333333333333,0.6555764969863419,True,,20221201
20221031,20221101,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,648,1.0,335634.5585,120,0.8582224915679251,True,,0.9617893135750034,0.954288128897448,1.4233403085518774,0.9250386837070761,0.14078325584876192,1.0,0.7582224915679251,True,,20221201
20221130,20221201,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,844,1.0,647213.6155,120,0.8321906093896689,True,,0.9334864995443634,0.9389512115709959,1.101771791806185,0.8713970448315884,0.10461972782217467,1.0,0.732190609389669,True,,20230103
20221130,20221201,881144.TI,医疗器械,159883.SZ,永赢中证全指医疗器械ETF,H30217.CSI,中证医疗器械,385,1.0,161439.099,120,0.8354132436820355,True,,0.932998987630268,0.9533627329161434,1.0057454088186033,0.8704871109191041,0.083707523133765,0.3333333333333333,0.8020799103487022,True,,20230103
20221130,20221201,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,217,1.0,86638.762,120,0.8075650076622217,True,,0.9152961662767415,0.8970074548948637,1.034733788072089,0.8377670720009007,0.08031159836060181,1.0,0.7075650076622217,True,,20230103
20221130,20221201,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1258,1.0,213228.25400000002,120,0.8092615145213793,True,,0.913068253242818,0.9106933705519465,1.1291133848449701,0.8336936350798907,0.12193075355789054,1.0,0.7092615145213793,True,,20230103
20221130,20221201,881155.TI,银行,512700.SH,南方中证银行ETF,399986.SZ,中证银行,1301,1.0,76028.032,120,0.8428556423291078,True,,0.9436291168322539,0.9499027895717513,1.0487730972470017,0.89043591013362,0.055441217002795744,0.25,0.8178556423291078,True,,20230103
20221130,20221201,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,329,1.0,190357.945,120,0.7049236189289065,True,,0.7949651085374714,0.8505825443654869,1.2629379503853944,0.6319695237919936,0.19017402340351025,0.5,0.6549236189289065,True,,20230103
20221130,20221201,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,660,1.0,64064.850999999995,120,0.5104266719361622,True,,0.6056012280603585,0.610452523167003,1.0339607812306506,0.3667528474282147,0.13232109078869767,0.6666666666666666,0.44376000526949555,True,,20230103
20221130,20221201,885700.TI,军工,512810.SH,华宝中证军工ETF,399967.SZ,中证军工,1525,1.0,62106.222,120,0.7121271482218863,True,,0.8004412106137809,0.8632024926706702,1.4986515760371055,0.6407061316488549,0.13784129322269395,0.25,0.6871271482218863,True,,20230103
20221130,20221201,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,614,1.0,85297.725,120,0.6795314945494155,True,,0.7900652013697439,0.7634737620089251,1.323614319822126,0.6242030224154151,0.1518857930784541,0.3333333333333333,0.6461981612160822,True,,20230103
20221130,20221201,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,670,1.0,322018.3115,120,0.853730034203738,True,,0.9589645122117775,0.9452233509824538,1.430185530969061,0.9196129356815724,0.1371747175209096,1.0,0.7537300342037381,True,,20230103
20221230,20230103,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,692,1.0,54610.852,120,0.7965296855900778,True,,0.8943302566580251,0.9175622642598551,0.9086460414563351,0.7998266079740095,0.05739339681582254,1.0,0.6965296855900778,True,,20230201
20221230,20230103,881115.TI,建筑材料,159745.SZ,国泰中证全指建筑材料ETF,931009.CSI,中证建筑材料,376,1.0,50480.210999999996,120,0.7365550787372076,True,,0.8335126412723854,0.8623490385075385,1.436752665912358,0.6947433231608685,0.1336310761826249,1.0,0.6365550787372076,True,,20230201
20221230,20230103,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,866,1.0,672692.9775,120,0.8311653066119744,True,,0.9319012445093598,0.9397947797183215,1.0713329211251446,0.8684399295180939,0.10163392559545716,1.0,0.7311653066119744,True,,20230201
20221230,20230103,881144.TI,医疗器械,159883.SZ,永赢中证全指医疗器械ETF,H30217.CSI,中证医疗器械,407,1.0,111561.1645,120,0.8360309069408739,True,,0.9345539294250059,0.9509811407112517,0.9712537307702147,0.8733910470037196,0.08405185001836336,0.3333333333333333,0.8026975736075406,True,,20230201
20221230,20230103,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,239,1.0,75938.133,120,0.8118421098722028,True,,0.9147137812241064,0.9159200961038166,1.0526399729536033,0.836701301561303,0.08009939412323776,1.0,0.7118421098722029,True,,20230201
20221230,20230103,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1280,1.0,209533.995,120,0.8120174473111275,True,,0.9144137629439631,0.9175507454397804,1.1169119621195893,0.8361525298613379,0.12143588168942934,1.0,0.7120174473111275,True,,20230201
20221230,20230103,881155.TI,银行,512700.SH,南方中证银行ETF,399986.SZ,中证银行,1323,1.0,72937.579,120,0.8504743201064255,True,,0.9500908042112277,0.9601121502552044,1.0645711917237695,0.9026725362467374,0.05289602324811919,0.25,0.8254743201064255,True,,20230201
20221230,20230103,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,351,1.0,216944.9185,120,0.6786764570265609,True,,0.7792504523746492,0.7918661628412883,1.1825115758891085,0.6072312675260946,0.1779272718061784,0.5,0.6286764570265608,True,,20230201
20221230,20230103,885539.TI,医疗器械概念,159883.SZ,永赢中证全指医疗器械ETF,H30217.CSI,中证医疗器械,407,1.0,111561.1645,120,0.7684411204805048,True,,0.8717048805000118,0.8744330817094715,1.4361112506596185,0.7598693986875404,0.13116893671008442,1.0,0.6684411204805049,True,,20230201
20221230,20230103,885700.TI,军工,512660.SH,国泰中证军工ETF,399967.SZ,中证军工,1557,1.0,306496.08999999997,120,0.7047072264923926,True,,0.795119118808589,0.8492620204954245,1.4460520958768777,0.6322144130949463,0.13274885239642434,1.0,0.6047072264923926,True,,20230201
20221230,20230103,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,636,1.0,95013.306,120,0.7042463010650517,True,,0.8084302314766175,0.8079890778077687,1.2772688627085464,0.6535594391653379,0.1394884272381498,0.3333333333333333,0.6709129677317184,True,,20230201
20221230,20230103,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,692,1.0,194728.7555,120,0.8475215926770019,True,,0.9493819003114491,0.9505269745017221,1.4104469584456258,0.9013259926389784,0.12062090660266454,1.0,0.7475215926770019,True,,20230201
20230131,20230201,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,708,1.0,52573.78999999999,120,0.7994519077429112,True,,0.9004732352098325,0.9103499321544225,0.9290031589307093,0.8108520473292623,0.05348488888197292,1.0,0.6994519077429112,True,,20230301
20230131,20230201,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,882,1.0,746451.047,120,0.82946959859808,True,,0.9320655356451879,0.932499625459414,1.0753112747856635,0.8687461627375503,0.09913701571830354,1.0,0.72946959859808,True,,20230301
20230131,20230201,881141.TI,中药,159647.SZ,鹏华中证中药ETF,930641.CSI,中证中药,122,1.0,61267.678,120,0.8431619373904492,True,,0.9449570230611124,0.9469674381800602,0.9484943920984554,0.8929437754325196,0.08456458481922915,0.6666666666666666,0.7764952707237825,True,,20230301
20230131,20230201,881144.TI,医疗器械,159883.SZ,永赢中证全指医疗器械ETF,H30217.CSI,中证医疗器械,423,1.0,74128.214,120,0.8283727821090874,True,,0.9333061168233504,0.9242427101697198,1.001648100549826,0.8710603076998817,0.08386324612822518,0.3333333333333333,0.795039448775754,True,,20230301
20230131,20230201,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,255,1.0,106792.1835,120,0.8121654101467518,True,,0.9156701910586375,0.914250119193715,1.0837768358287556,0.8384518987933622,0.07571669057322185,1.0,0.7121654101467518,True,,20230301
20230131,20230201,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1296,1.0,249469.796,120,0.8083233170364847,True,,0.910262273860895,0.9156222760955053,1.1415831829138032,0.8285774072144066,0.12426489035277091,1.0,0.7083233170364848,True,,20230301
20230131,20230201,881155.TI,银行,512800.SH,华宝中证银行ETF,399986.SZ,中证银行,1333,1.0,187181.2965,120,0.8513248233251016,True,,0.9504590776102745,0.9623576631527921,1.0842375218682099,0.9033724582117749,0.05243032484907789,0.25,0.8263248233251016,True,,20230301
20230131,20230201,885497.TI,旅游概念,562510.SH,华夏中证旅游主题ETF,930633.CSI,中证旅游,260,1.0,52257.9755,120,0.6788706520211011,True,,0.7804924159016322,0.7889967295131608,1.1349741322848956,0.6091684112799658,0.1793416133457,0.5,0.628870652021101,True,,20230301
20230131,20230201,885539.TI,医疗器械概念,159883.SZ,永赢中证全指医疗器械ETF,H30217.CSI,中证医疗器械,423,1.0,74128.214,120,0.7440146299941597,True,,0.8582968789993602,0.8174606424778934,1.4726182733099658,0.7366735325000418,0.13602074412547577,0.6666666666666666,0.677347963327493,True,,20230301
20230131,20230201,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,698,1.0,69820.7225,120,0.5122202935841277,True,,0.611028648372436,0.6028102721125312,1.1867857298128917,0.3733560091318461,0.13212719448295776,0.6666666666666666,0.44555362691746103,True,,20230301
20230131,20230201,885700.TI,军工,512660.SH,国泰中证军工ETF,399967.SZ,中证军工,1573,1.0,500354.7335,120,0.7106815929115571,True,,0.8085873178351718,0.8332636656375588,1.4172130896675044,0.6538134505638766,0.1223206040948238,1.0,0.6106815929115571,True,,20230301
20230131,20230201,885756.TI,芯片概念,159813.SZ,鹏华国证半导体芯片ETF,980017.SZ,国证芯片,652,1.0,94178.417,120,0.7089836572253126,True,,0.8116276427142533,0.8174356852220066,1.2783852000783713,0.6587394304178962,0.13649499581693153,0.3333333333333333,0.6756503238919793,True,,20230301
20230131,20230201,885914.TI,煤炭概念,515220.SH,国泰中证煤炭ETF,399998.SZ,中证煤炭,708,1.0,230366.413,120,0.8506204172274475,True,,0.9532037245408185,0.9509158155410603,1.4131982129155667,0.9085973404784881,0.11803384513893654,1.0,0.7506204172274475,True,,20230301
20230228,20230301,881112.TI,钢铁,515210.SH,国泰中证钢铁ETF,930606.CSI,中证钢铁,728,1.0,71855.85800000001,120,0.8263284588894976,True,,0.9244039820976266,0.9437922380919678,0.9239583324681965,0.8545227221179492,0.04751174781784096,1.0,0.7263284588894976,True,,20230403
20230228,20230301,881121.TI,半导体,512480.SH,国联安中证全指半导体产品与设备ETF,H30184.CSI,中证半导体,902,1.0,1015735.0279999999,120,0.827988839480172,True,,0.9321258746293476,0.9263884209698773,1.0724528482469673,0.8688586461535261,0.08704599471939731,1.0,0.727988839480172,True,,20230403
20230228,20230301,881129.TI,通信设备,515880.SH,国泰中证全指通信设备ETF,931160.CSI,中证通信设备,841,1.0,58414.002,120,0.6249145150948708,True,,0.7056403301955559,0.789620434629275,0.6922737786114315,0.4979282755984936,0.10237600198814732,1.0,0.5249145150948709,True,,20230403
20230228,20230301,881141.TI,中药,159647.SZ,鹏华中证中药ETF,930641.CSI,中证中药,142,1.0,70722.59150000001,120,0.8488580553957988,True,,0.9475639217220894,0.9615779466894092,0.9386761942535445,0.8978773857493463,0.08394158105308316,0.6666666666666666,0.7821913887291322,True,,20230403
20230228,20230301,881144.TI,医疗器械,159883.SZ,永赢中证全指医疗器械ETF,H30217.CSI,中证医疗器械,443,1.0,65867.126,120,0.8176740030690083,True,,0.9336884190873387,0.8802547357386672,0.9919314215495137,0.8717740639378143,0.0829428209107571,0.3333333333333333,0.784340669735675,True,,20230403
20230228,20230301,881145.TI,电力,159611.SZ,广发中证全指电力公用事业ETF,H30199.CSI,中证电力指数,275,1.0,104236.17199999999,120,0.7888125769694724,True,,0.8919685444864227,0.8939484882931071,1.0551586406907285,0.7956078843532284,0.07265094765696581,1.0,0.6888125769694724,True,,20230403
20230228,20230301,881153.TI,房地产,512200.SH,南方中证全指房地产ETF,931775.CSI,中证房地产,1316,1.0,218227.049,120,0.8059109399754069,True,,0.9098881687710653,0.9071295345577601,1.1606383070177897,0.8278964796695616,0.12523787350837087,1.0,0.7059109399754069,True,,20230403
20230228,20230301,881155.TI,银行,512700.SH,南方中证银行ETF,399986.SZ,中证银行,1359,1.0,79364.649,120,0.8412621031114271,True,,0.9422494338791676,0.947849147300007,1.0655277801592071,0.8878339956456109,0.05426456832296082,0.25,0.8162621031114271,True,,20230403
20230228,20230301,885497.TI,旅游概念,159766.SZ,富国中证旅游主题ETF,930633.CSI,中证旅游,387,1.0,144611.5465,120,0.6655437315393858,True,,0.7805030684764698,0.7356577652638926,1.180002204510353,0.6091850399011858,0.1817485682904311,1.0,0.5655437315393859,True,,20230403
20230228,20230301,885539.TI,医疗器械概念,159883.SZ,永赢中证全指医疗器械ETF,H30217.CSI,中证医疗器械,443,1.0,65867.126,120,0.7279268308148005,True,,0.861290907217835,0.7440322927098599,1.4535283118033187,0.7418220268561208,0.13311050575490543,1.0,0.6279268308148005,True,,20230403
20230228,20230301,885543.TI,家用电器,159996.SZ,国泰中证全指家用电器ETF,930697.CSI,中证家用电器,718,1.0,89657.10149999999,120,0.5611464503452661,True,,0.6496151164054138,0.6921556888927852,1.3302633195764448,0.42199979946241983,0.1368202053347872,0.6666666666666666,0.49447978367859946,True,,20230403
