date,signal_date,gross_return,turnover,cost,net_return,equity,drawdown,sector_target_exposure,mapped_equity_exposure,mapping_coverage,etf_count
20200207,20200206,0.00010956720952237653,0.0,0.0,0.00010956720952237653,1.0668779021917334,0.0,0.0,0.0,1.0,1
20200210,20200207,0.0002091508475587922,0.0,0.0,0.0002091508475587922,1.0671010406092185,0.0,0.0,0.0,1.0,1
20200211,20200210,-0.00012944726019903374,0.0,0.0,-0.00012944726019903374,1.0669629073031561,-0.00012944726019903374,0.0,0.0,1.0,1
20200212,20200211,4.979385344672238e-05,0.0,0.0,4.979385344672238e-05,1.0670160354977956,-7.965985243008067e-05,0.0,0.0,1.0,1
20200213,20200212,2.9874824485576212e-05,0.0,0.0,2.9874824485576212e-05,1.0670479124145793,-4.978740776873103e-05,0.0,0.0,1.0,1
20200214,20200213,0.00010953775069211247,2.220446049250313e-16,4.440892098500626e-19,0.00010953775069211247,1.067164794442786,0.0,0.2999999999999997,0.0,0.0,1
20200217,20200214,0.00012943952684851817,1.1102230246251565e-16,2.220446049250313e-19,0.00012943952684851823,1.0673029277488482,0.0,0.3016876155449657,0.0,0.0,1
20200218,20200217,-9.955598032762578e-05,1.1102230246251565e-16,2.220446049250313e-19,-9.95559803276258e-05,1.0671966713595695,-9.95559803276258e-05,0.3094399266583026,0.0,0.0,1
20200219,20200218,0.0002489147317694673,5.551115123125783e-17,1.1102230246251566e-19,0.0002489147317694673,1.0674623123327662,0.0,0.3148054204461199,0.0,0.0,1
20200220,20200219,8.95870039119284e-05,5.551115123125783e-17,1.1102230246251566e-19,8.958700391192842e-05,1.067557943083117,0.0,0.3153153601633482,0.0,0.0,1
20200221,20200220,6.96725390663122e-05,1.1102230246251565e-16,2.220446049250313e-19,6.967253906631221e-05,1.0676323225556121,0.0,0.6999999999999995,0.0,0.0,1
20200224,20200221,3.98101057952349e-05,0.0,0.0,3.981010579523492e-05,1.0676748251113235,0.0,0.6999999999999995,0.0,0.0,1
20200225,20200224,9.952130253476628e-05,1.1102230246251565e-16,2.220446049250313e-19,9.952130253476632e-05,1.0677810815006021,0.0,0.6990172988365964,0.0,0.0,1
20200226,20200225,8.956025912776332e-05,5.551115123125783e-17,1.1102230246251566e-19,8.956025912776333e-05,1.0678767122509532,0.0,0.6975420172431658,0.0,0.0,1
20200227,20200226,0.00018905472636832063,5.551115123125783e-17,1.1102230246251566e-19,0.00018905472636832066,1.0680785993905828,0.0,0.6966079639194485,0.0,0.0,1
20200228,20200227,6.963857579145304e-05,1.1102230246251565e-16,2.220446049250313e-19,6.963857579145305e-05,1.0681529788630777,0.0,0.6999999999999995,0.0,0.0,1
20200302,20200228,0.00034816863299047524,0.0,0.0,0.0003481686329904754,1.0685248762255533,0.0,0.6999999999999995,0.0,0.0,1
20200303,20200302,-0.00011933055558310807,1.1102230246251565e-16,2.220446049250313e-19,-0.00011933055558310812,1.068397368558419,-0.00011933055558310812,0.7083130175953021,0.0,0.0,1
20200304,20200303,0.00020885339486209625,5.551115123125783e-17,1.1102230246251566e-19,0.0002088533948620963,1.068620506975904,0.0,0.7064365485408144,0.0,0.0,1
20200305,20200304,-2.9829969175665373e-05,1.1102230246251565e-16,2.220446049250313e-19,-2.9829969175665383e-05,1.0685886300591205,-2.9829969175665383e-05,0.7099754810427159,0.0,0.0,1
20200306,20200305,0.00012926705579374695,1.1102230246251565e-16,2.220446049250313e-19,0.00012926705579374698,1.068726763365183,0.0,0.6999999999999995,0.0,0.0,1
20200309,20200306,0.00015907735136222448,0.0,0.0,0.00015907735136222456,1.068896773588029,0.0,0.6999999999999995,0.0,0.0,1
20200310,20200309,3.9763012445570547e-05,1.1102230246251565e-16,2.220446049250313e-19,3.976301244557057e-05,1.0689392761437402,0.0,0.6950484598772926,0.0,0.0,1
20200311,20200310,-9.94035785286673e-05,5.551115123125783e-17,1.1102230246251566e-19,-9.940357852866732e-05,1.0688330197544615,-9.940357852877835e-05,0.6998593935282466,0.0,0.0,1
20200312,20200311,0.00020876826722338035,2.220446049250313e-16,4.440892098500626e-19,0.00020876826722338038,1.0690561581719469,0.0,0.6973742968735084,0.0,0.0,1
20200313,20200312,5.963562632316234e-05,3.3306690738754696e-16,6.661338147750939e-19,5.963562632316233e-05,1.0691199120055142,0.0,0.6999999999999995,0.0,0.0,1
20200316,20200313,7.950942683643265e-05,0.0,0.0,7.95094268364327e-05,1.069204917116937,0.0,0.6999999999999995,0.0,0.0,1
20200317,20200316,0.0001093167701862185,0.0,0.0,0.00010931677018621855,1.0693217991451436,0.0,0.6921803059938566,0.0,0.0,1
20200318,20200317,9.936801939680602e-05,5.551115123125783e-17,1.1102230246251566e-19,9.936801939680606e-05,1.0694280555344224,0.0,0.6924693121810976,0.0,0.0,1
20200319,20200318,9.93581463744064e-05,2.220446049250313e-16,4.440892098500626e-19,9.935814637440643e-05,1.069534311923701,0.0,0.0,0.0,1.0,1
20200320,20200319,3.9739310125463945e-05,0.0,0.0,3.9739310125463945e-05,1.0695768144794124,0.0,0.0,0.0,1.0,1
20200323,20200320,0.00017881978938993903,0.0,0.0,0.00017881978938993903,1.069768075980114,0.0,0.0,0.0,1.0,1
20200324,20200323,9.932656588329536e-06,0.0,0.0,9.932656588329536e-06,1.0697787016190419,0.0,0.0,0.0,1.0,1
20200325,20200324,9.932557931691122e-06,0.0,0.0,9.932557931691122e-06,1.0697893272579697,0.0,0.0,0.0,1.0,1
20200326,20200325,8.939213349212771e-05,0.0,0.0,8.939213349212771e-05,1.0698849580083205,0.0,0.0,0.0,1.0,1
20200327,20200326,9.931571472554523e-06,0.0,0.0,9.931571472554523e-06,1.0698955836472483,0.0,0.0,0.0,1.0,1
20200330,20200327,0.00012910914688646358,0.0,0.0,0.00012910914688646358,1.0700337169533107,0.0,0.0,0.0,1.0,1
20200331,20200330,-9.930190758900004e-06,0.0,0.0,-9.930190758900004e-06,1.070023091314383,-9.930190758900004e-06,0.0,0.0,1.0,1
20200401,20200331,0.00012909376179215393,0.0,0.0,0.00012909376179215393,1.070161224620445,0.0,0.0,0.0,1.0,1
20200402,20200401,4.96450379785518e-05,2.220446049250313e-16,4.440892098500626e-19,4.96450379785518e-05,1.0702143528150845,0.0,0.2999999999999997,0.0,0.0,1
20200403,20200402,0.0001092136616360761,0.0,0.0,0.00010921366163607615,1.070331234843291,0.0,0.2999999999999997,0.0,0.0,1
20200407,20200403,8.934687434858364e-05,1.6653345369377348e-16,3.3306690738754697e-19,8.934687434858368e-05,1.070426865593642,0.0,0.3028617674442084,0.0,0.0,1
20200408,20200407,0.0001191185229303393,0.0,0.0,0.00011911852293033931,1.0705543732607765,0.0,0.3030368510341615,0.0,0.0,1
20200409,20200408,2.977608384946428e-05,0.0,0.0,2.9776083849464285e-05,1.07058625017756,0.0,0.3033526708431939,0.0,0.0,1
20200410,20200409,0.00016872611781071353,1.1102230246251565e-16,2.220446049250313e-19,0.00016872611781071356,1.070766886039334,0.0,0.2999999999999997,0.0,0.0,1
20200413,20200410,8.931052276417435e-05,0.0,0.0,8.93105227641744e-05,1.0708625167896848,0.0,0.2999999999999997,0.0,0.0,1
20200414,20200413,5.95350314047671e-05,1.6653345369377348e-16,3.3306690738754697e-19,5.9535031404767125e-05,1.070926270623252,0.0,0.3050748887468428,0.0,0.0,1
20200415,20200414,4.96095726629786e-05,1.1102230246251565e-16,2.220446049250313e-19,4.960957266297861e-05,1.0709793988178913,0.0,0.3068542187203699,0.0,0.0,1
20200416,20200415,-9.921422335135155e-06,5.551115123125783e-17,1.1102230246251566e-19,-9.921422335135155e-06,1.0709687731789634,-9.921422335024133e-06,0.3018715532573342,0.0,0.0,1
20200417,20200416,9.921520770728163e-06,1.1102230246251565e-16,2.220446049250313e-19,9.921520770728165e-06,1.0709793988178913,0.0,0.2999999999999997,0.0,0.0,1
20200420,20200417,4.960711167556473e-05,2.220446049250313e-16,4.440892098500626e-19,4.960711167556475e-05,1.0710325270125307,0.0,0.3003387093721705,0.0,0.0,1
20200421,20200420,8.92883716776538e-05,1.1102230246251565e-16,2.220446049250313e-19,8.92883716776538e-05,1.0711281577628815,0.0,0.302430766562744,0.0,0.0,1
20200422,20200421,8.928039997613267e-05,0.0,0.0,8.928039997613268e-05,1.0712237885132323,0.0,0.3012827910343816,0.0,0.0,1
20200423,20200422,3.967663542137067e-05,5.551115123125783e-17,1.1102230246251566e-19,3.9676635421370676e-05,1.0712662910689439,0.0,0.304246320428045,0.0,0.0,1
20200424,20200423,9.918765312089126e-05,0.0,0.0,9.918765312089128e-05,1.0713725474582225,0.0,0.2999999999999997,0.0,0.0,1
20200427,20200424,7.934225272498981e-05,1.1102230246251565e-16,2.220446049250313e-19,7.934225272498985e-05,1.0714575525696455,0.0,0.2946325168161708,0.0,0.0,1
20200428,20200427,2.9750984261722728e-05,1.1102230246251565e-16,2.220446049250313e-19,2.9750984261722735e-05,1.071489429486429,0.0,0.2999999999999997,0.0,0.0,1
20200429,20200428,2.9750099167058494e-05,1.6653345369377348e-16,3.3306690738754697e-19,2.9750099167058508e-05,1.0715213064032127,0.0,0.29280453756742597,0.0,0.0,1
20200430,20200429,0.00011899685649963131,1.1102230246251565e-16,2.220446049250313e-19,0.00011899685649963132,1.071648814070347,0.0,0.2999999999999997,0.0,0.0,1
20200506,20200430,-0.00023796539586529153,2.220446049250313e-16,4.440892098500626e-19,-0.00023796539586529164,1.0713937987360782,-0.00023796539586529164,0.2975887523151987,0.0,0.0,1
20200507,20200506,0.00020826928226425068,5.551115123125783e-17,1.1102230246251566e-19,0.00020826928226425068,1.0716169371535633,-2.974567448332799e-05,0.30281521409369727,0.0,0.0,1
20200508,20200507,0.0002776345536030788,2.220446049250313e-16,4.440892098500626e-19,0.00027763455360307887,1.0719144550435435,0.0,0.3,0.0,0.0,1
20200511,20200508,2.9738302934179124e-05,1.6653345369377348e-16,3.3306690738754697e-19,2.9738302934179117e-05,1.071946331960327,0.0,0.3011819957587761,0.0,0.0,1
20200512,20200511,9.91247286461494e-05,2.220446049250313e-16,4.440892098500626e-19,9.912472864614941e-05,1.072052588349606,0.0,0.3,0.0,0.0,1
20200513,20200512,9.911490390823732e-05,1.6653345369377348e-16,3.3306690738754697e-19,9.91149039082373e-05,1.0721588447388848,0.0,0.3006281352724855,0.0,0.0,1
20200514,20200513,4.955254055860613e-05,5.551115123125783e-17,1.1102230246251566e-19,4.955254055860614e-05,1.072211972933524,0.0,0.3026913387129414,0.0,0.0,1
20200515,20200514,5.946010227120268e-05,2.220446049250313e-16,4.440892098500626e-19,5.9460102271202686e-05,1.072275726767091,0.0,0.3,0.0,0.0,1
20200518,20200515,9.909427829657427e-05,1.6653345369377348e-16,3.3306690738754697e-19,9.909427829657425e-05,1.07238198315637,0.0,0.2986732115917821,0.0,0.0,1
20200519,20200518,-3.963378383742277e-05,1.6653345369377348e-16,3.3306690738754697e-19,-3.9633783837422776e-05,1.0723394806006583,-3.9633783837422776e-05,0.2999999999999997,0.0,0.0,1
20200520,20200519,6.936187078876441e-05,2.220446049250313e-16,4.440892098500626e-19,6.936187078876443e-05,1.0724138600731534,0.0,0.2995528892947825,0.0,0.0,1
20200521,20200520,4.9540757180777106e-05,0.0,0.0,4.9540757180777106e-05,1.0724669882677926,0.0,0.299899656999241,0.0,0.0,1
20200522,20200521,8.916894542854159e-05,2.220446049250313e-16,4.440892098500626e-19,8.916894542854159e-05,1.0725626190181434,0.0,0.2999999999999997,0.0,0.0,1
20200525,20200522,4.953388613149199e-05,1.6653345369377348e-16,3.3306690738754697e-19,4.953388613149201e-05,1.0726157472127829,0.0,0.2968433912378879,0.0,0.0,1
20200526,20200525,7.925029223532219e-05,5.551115123125783e-17,1.1102230246251566e-19,7.92502922353222e-05,1.0727007523242056,0.0,0.29889312371673127,0.0,0.0,1
20200527,20200526,0.0,5.551115123125783e-17,1.1102230246251566e-19,0.0,1.0727007523242056,0.0,0.3019382504121103,0.0,0.0,1
20200528,20200527,0.0,1.1102230246251565e-16,2.220446049250313e-19,0.0,1.0727007523242056,0.0,0.2999999999999997,0.0,0.0,1
20200529,20200528,5.943300909327928e-05,1.6653345369377348e-16,3.3306690738754697e-19,5.943300909327931e-05,1.0727645061577729,0.0,0.3001182330806394,0.0,0.0,1
20200601,20200529,0.0001089540412044787,1.1102230246251565e-16,2.220446049250313e-19,0.00010895404120447871,1.0728813881859796,0.0,0.2999999999999997,0.0,0.0,1
20200602,20200601,-4.95191688704155e-05,1.1102230246251565e-16,2.220446049250313e-19,-4.951916887041552e-05,1.0728282599913401,-4.95191688703045e-05,0.3024416216533391,0.0,0.0,1
20200603,20200602,6.93302695957687e-05,1.1102230246251565e-16,2.220446049250313e-19,6.933026959576871e-05,1.0729026394638352,0.0,0.2999999999999997,0.0,0.0,1
20200604,20200603,7.92291008486767e-05,0.0,0.0,7.922910084867674e-05,1.0729876445752582,0.0,0.2999999999999997,0.0,0.0,1
20200605,20200604,0.00013863994216745107,1.6653345369377348e-16,3.3306690738754697e-19,0.00013863994216745112,1.0731364035202484,0.0,0.3011413393848173,0.0,0.0,1
20200608,20200605,4.9507401356452256e-05,5.551115123125783e-17,1.1102230246251566e-19,4.950740135645226e-05,1.0731895317148876,0.0,0.302037351077776,0.0,0.0,1
20200609,20200608,9.900990099009908e-05,1.1102230246251565e-16,2.220446049250313e-19,9.90099009900991e-05,1.0732957881041663,0.0,0.3005208455787791,0.0,0.0,1
20200610,20200609,1.9800019799953716e-05,2.220446049250313e-16,4.440892098500626e-19,1.9800019799953716e-05,1.073317039382022,0.0,0.2999999999999997,0.0,0.0,1
20200611,20200610,-9.89981388355154e-06,0.0,0.0,-9.899813883551545e-06,1.073306413743094,-9.899813883440522e-06,0.2999999999999997,0.0,0.0,1
20200612,20200611,0.00010889903079869251,0.0,0.0,0.00010889903079869256,1.0734232957713008,0.0,0.2999999999999997,0.0,0.0,1
20200615,20200612,3.9595335669329026e-05,1.1102230246251565e-16,2.220446049250313e-19,3.9595335669329046e-05,1.0734657983270122,0.0,0.3065941547436708,0.0,0.0,1
20200616,20200615,8.908597786705384e-05,0.0,0.0,8.908597786705386e-05,1.073561429077363,0.0,0.3078816302993579,0.0,0.0,1
20200617,20200616,0.0,1.1102230246251565e-16,2.220446049250313e-19,0.0,1.073561429077363,0.0,0.2999999999999997,0.0,0.0,1
20200618,20200617,3.959024100574913e-05,0.0,0.0,3.959024100574915e-05,1.0736039316330745,0.0,0.2999999999999997,0.0,0.0,1
20200619,20200618,0.00014845752630154857,3.3306690738754696e-16,6.661338147750939e-19,0.00014845752630154863,1.0737633162169924,0.0,0.3,0.0,0.0,1
20200622,20200619,-0.0002671838818849582,2.7755575615628914e-16,5.551115123125783e-19,-0.0002671838818849581,1.0734764239659398,-0.00026718388188506914,0.3023592297952113,0.0,0.0,1
20200623,20200622,0.00016827184811973867,5.551115123125783e-17,1.1102230246251566e-19,0.00016827184811973872,1.0736570598277135,-9.895699329087737e-05,0.30295523963840126,0.0,0.0,1
20200624,20200623,0.00019793357349273672,3.3306690738754696e-16,6.661338147750939e-19,0.00019793357349273677,1.073869572606271,0.0,0.3,0.0,0.0,1
20200629,20200624,0.00016821024301427737,1.6653345369377348e-16,3.3306690738754697e-19,0.00016821024301427734,1.0740502084680448,0.0,0.2997448744428112,0.0,0.0,1
20200630,20200629,-0.000148395840959159,1.6653345369377348e-16,3.3306690738754697e-19,-0.00014839584095915903,1.0738908238841267,-0.00014839584095927005,0.6999999999999995,0.0,0.0,1
20200701,20200630,9.89452437019089e-05,5.551115123125783e-17,1.1102230246251566e-19,9.894524370190894e-05,1.0739970802734051,-4.9465280320015736e-05,0.7031127420212707,0.0,0.0,1
20200702,20200701,8.904190905845152e-05,0.0,0.0,8.904190905845155e-05,1.074092711023756,0.0,0.6999999999999995,0.0,0.0,1
20200703,20200702,-2.967799376762946e-05,1.6653345369377348e-16,3.3306690738754697e-19,-2.9677993767629474e-05,1.0740608341069724,-2.967799376751845e-05,0.7030956226191202,0.0,0.0,1
20200706,20200703,-0.00011871549830833049,1.6653345369377348e-16,3.3306690738754697e-19,-0.0001187154983083305,1.0739333264398379,-0.00014838996883814737,0.6999999999999995,0.0,0.0,1
20200707,20200706,-0.0001682002572473972,0.0,0.0,-0.0001682002572473973,1.073752690578064,-0.00031656526685464037,0.6999999999999995,0.0,0.0,1
20200708,20200707,0.0006630184160787419,1.6653345369377348e-16,3.3306690738754697e-19,0.0006630184160787422,1.0744646083862315,0.0,0.7000245369329431,0.0,0.0,1
20200709,20200708,0.00019778481012644453,1.1102230246251565e-16,2.220446049250313e-19,0.00019778481012644455,1.0746771211647888,0.0,0.6999999999999995,0.0,0.0,1
20200710,20200709,7.909827961238843e-05,1.1102230246251565e-16,2.220446049250313e-19,7.909827961238847e-05,1.0747621262762117,0.0,0.7065800358365659,0.0,0.0,1
20200713,20200710,9.886502946176987e-05,1.1102230246251565e-16,2.220446049250313e-19,9.88650294617699e-05,1.0748683826654903,0.0,1.0,0.0,0.0,1
20200714,20200713,8.896973052063828e-05,0.0,0.0,8.896973052063828e-05,1.0749640134158411,0.0,1.0,0.0,0.0,1
20200715,20200714,0.0007215791710735164,5.551115123125783e-17,1.1102230246251566e-19,0.0007215791710735164,1.0757396850575756,0.0,0.9999999999999999,0.0,0.0,1
20200716,20200715,-0.00019755037534574524,0.0,0.0,-0.00019755037534574527,1.075527172279018,-0.00019755037534574527,0.9999999999999998,0.0,0.0,1
20200717,20200716,0.00019758940920766574,5.551115123125783e-17,1.1102230246251566e-19,0.00019758940920766577,1.0757396850575756,0.0,0.9999999999999999,0.0,0.0,1
20200720,20200717,-0.00014816278150930892,1.6653345369377348e-16,3.3306690738754697e-19,-0.00014816278150930895,1.0755803004736575,-0.00014816278150930895,0.6999999999999995,0.0,0.0,1
20200721,20200720,-0.0003260064213386203,0.0,0.0,-0.00032600642133862046,1.0752296543890378,-0.0004741209008296554,0.6999999999999995,0.0,0.0,1
20200722,20200721,0.00014823306190225866,1.6653345369377348e-16,3.3306690738754697e-19,0.0001482330619022587,1.0753890389729561,-0.0003259581193201244,0.7001023001479688,0.0,0.0,1
20200723,20200722,-2.964221842360892e-05,1.6653345369377348e-16,3.3306690738754697e-19,-2.9642218423608924e-05,1.0753571620561726,-0.000355590675621964,0.7004265139460348,0.0,0.0,1
20200724,20200723,0.0001580965179241999,2.220446049250313e-16,4.440892098500626e-19,0.00015809651792419999,1.0755271722790185,-0.0001975503753454122,0.7011528757138843,0.0,0.0,1
20200727,20200724,9.879470460383288e-06,1.6653345369377348e-16,3.3306690738754697e-19,9.879470460383288e-06,1.0755377979179463,-0.00018767285657816934,0.6939366695346141,0.0,0.0,1
20200728,20200727,9.879372857413135e-05,0.0,0.0,9.879372857413138e-05,1.075644054307225,-8.889766890529671e-05,0.6999999999999995,0.0,0.0,1
20200729,20200728,3.95135877349073e-05,1.6653345369377348e-16,3.3306690738754697e-19,3.951358773490732e-05,1.0756865568629363,-4.9387593836325294e-05,0.7009657393644957,0.0,0.0,1
20200730,20200729,-0.00025682817207484104,1.1102230246251565e-16,2.220446049250313e-19,-0.0002568281720748411,1.0754102902508118,-0.0003062030817856387,0.7043790454094166,0.0,0.0,1
20200731,20200730,0.0003655801361537313,2.220446049250313e-16,4.440892098500626e-19,0.0003655801361537314,1.0758034388911428,0.0,0.7040782797448238,0.0,0.0,1
20200803,20200731,-5.9261600458215824e-05,5.551115123125783e-17,1.1102230246251566e-19,-5.9261600458215824e-05,1.0757396850575758,-5.92616004581048e-05,0.7068782565452092,0.0,0.0,1
20200804,20200803,5.9265112603679164e-05,1.1102230246251565e-16,2.220446049250313e-19,5.926511260367917e-05,1.075803438891143,0.0,0.6999999999999995,0.0,0.0,1
20200805,20200804,0.00023704640183330728,1.1102230246251565e-16,2.220446049250313e-19,0.00023704640183330739,1.0760584542254121,0.0,0.7010785619639257,0.0,0.0,1
20200806,20200805,-9.874592672876046e-06,1.1102230246251565e-16,2.220446049250313e-19,-9.874592672876048e-06,1.0760478285864845,-9.874592672765026e-06,0.6999999999999995,0.0,0.0,1
20200807,20200806,0.0002567419447214724,1.1102230246251565e-16,2.220446049250313e-19,0.0002567419447214725,1.076324095198609,0.0,0.6994875873502644,0.0,0.0,1
20200810,20200807,-7.897724468131083e-05,0.0,0.0,-7.897724468131084e-05,1.076239090087186,-7.897724468142187e-05,0.6971841885694432,0.0,0.0,1
20200811,20200810,2.9618805967190902e-05,1.1102230246251565e-16,2.220446049250313e-19,2.961880596719091e-05,1.0762709670039696,-4.936077792594418e-05,0.6996033159600001,0.0,0.0,1
20200812,20200811,8.885378615852697e-05,1.1102230246251565e-16,2.220446049250313e-19,8.885378615852702e-05,1.0763665977543204,0.0,0.6961956213705673,0.0,0.0,1
20200813,20200812,1.974353152545127e-05,1.1102230246251565e-16,2.220446049250313e-19,1.9743531525451274e-05,1.076387849032176,0.0,0.6999999999999995,0.0,0.0,1
20200814,20200813,0.00010858727949369923,5.551115123125783e-17,1.1102230246251566e-19,0.00010858727949369928,1.0765047310603826,0.0,0.7001080719645087,0.0,0.0,1
20200817,20200814,-0.00011844598862920104,5.551115123125783e-17,1.1102230246251566e-19,-0.00011844598862920108,1.076377223393248,-0.0001184459886293121,0.7016623830602217,0.0,0.0,1
20200818,20200817,9.871668311944856e-05,1.1102230246251565e-16,2.220446049250313e-19,9.871668311944859e-05,1.0764834797825267,-1.974099810497787e-05,0.7042523833644797,0.0,0.0,1
20200819,20200818,9.870693909763691e-05,2.220446049250313e-16,4.440892098500626e-19,9.870693909763695e-05,1.076589736171805,0.0,1.0,0.0,0.0,1
20200820,20200819,-4.934859849969886e-05,0.0,0.0,-4.934859849969886e-05,1.0765366079771659,-4.934859849969886e-05,1.0,0.0,0.0,1
20200821,20200820,0.000276365789863231,0.0,0.0,0.000276365789863231,1.076834125867146,0.0,1.0,0.0,0.0,1
20200824,20200821,8.880731772298311e-05,1.1102230246251565e-16,2.220446049250313e-19,8.880731772298311e-05,1.076929756617497,0.0,0.9999999999999998,0.0,0.0,1
20200825,20200824,-9.866603520425342e-06,0.0,0.0,-9.866603520425343e-06,1.076919130978569,-9.866603520425343e-06,0.9999999999999998,0.0,0.0,1
20200826,20200825,9.866700871219433e-05,1.1102230246251565e-16,2.220446049250313e-19,9.866700871219436e-05,1.0770253873678477,0.0,1.0,0.0,0.0,1
20200827,20200826,0.00013812018429182338,0.0,0.0,0.00013812018429182338,1.077174146312838,0.0,1.0,0.0,0.0,1
20200828,20200827,0.0,1.6653345369377348e-16,3.3306690738754697e-19,0.0,1.077174146312838,0.0,0.9999999999999997,0.0,0.0,1
20200831,20200828,-5.9186189888982257e-05,1.6653345369377348e-16,3.3306690738754697e-19,-5.918618988898228e-05,1.0771103924792707,-5.91861898890933e-05,1.0,0.0,0.0,1
20200901,20200831,0.00013810928390323163,1.1102230246251565e-16,2.220446049250313e-19,0.00013810928390323163,1.0772591514242607,0.0,0.9999999999999998,0.0,0.0,1
20200902,20200901,6.904510618155334e-05,1.1102230246251565e-16,2.220446049250313e-19,6.904510618155335e-05,1.0773335308967558,0.0,1.0,0.0,0.0,1
20200903,20200902,0.00018739520662780507,0.0,0.0,0.00018739520662780507,1.0775354180363852,0.0,1.0,0.0,0.0,1
20200904,20200903,2.9583173091207726e-05,0.0,0.0,2.9583173091207726e-05,1.077567294953169,0.0,1.0,0.0,0.0,1
20200907,20200904,-9.86076598441521e-06,0.0,0.0,-9.86076598441521e-06,1.0775566693142409,-9.860765984526232e-06,0.9999999999999999,0.0,0.0,1
20200908,20200907,0.00012819122185958598,2.220446049250313e-16,4.440892098500626e-19,0.00012819122185958598,1.0776948026203033,0.0,0.9999999999999999,0.0,0.0,1
20200909,20200908,8.87363937529528e-05,2.220446049250313e-16,4.440892098500626e-19,8.873639375295284e-05,1.077790433370654,0.0,1.0,0.0,0.0,1
20200910,20200909,1.9717448956457773e-05,1.1102230246251565e-16,2.220446049250313e-19,1.9717448956457773e-05,1.0778116846485097,0.0,0.9999999999999998,0.0,0.0,1
20200911,20200910,0.00014787795139747925,1.1102230246251565e-16,2.220446049250313e-19,0.00014787795139747928,1.0779710692324278,0.0,1.0,0.0,0.0,1
20200914,20200911,2.957121734836754e-05,0.0,0.0,2.957121734836754e-05,1.0780029461492113,0.0,1.0,0.0,0.0,1
20200915,20200914,0.0001774220575043728,1.1102230246251565e-16,2.220446049250313e-19,0.0001774220575043728,1.078194207649913,0.0,0.9999999999999998,0.0,0.0,1
20200916,20200915,-9.855032472416701e-06,1.1102230246251565e-16,2.220446049250313e-19,-9.855032472416703e-06,1.0781835820109849,-9.855032472527725e-06,1.0,0.0,0.0,1
20200917,20200916,2.9565388784957847e-05,0.0,0.0,2.9565388784957847e-05,1.0782154589277686,0.0,1.0,0.0,0.0,1
20200918,20200917,6.898386762976827e-05,0.0,0.0,6.898386762976827e-05,1.0782898384002637,0.0,1.0,0.0,0.0,1
20200921,20200918,0.0,0.0,0.0,0.0,1.0782898384002637,0.0,1.0,0.0,0.0,1
20200922,20200921,0.00015766653527782282,5.551115123125783e-17,1.1102230246251566e-19,0.00015766653527782282,1.0784598486231096,0.0,0.9999999999999998,0.0,0.0,1
20200923,20200922,8.86734452589799e-05,1.1102230246251565e-16,2.220446049250313e-19,8.867344525897991e-05,1.0785554793734604,0.0,1.0,0.0,0.0,1
20200924,20200923,0.00018718289739427796,0.0,0.0,0.00018718289739427796,1.07875736651309,0.0,1.0,0.0,0.0,1
20200925,20200924,3.9399550845198306e-05,2.220446049250313e-16,4.440892098500626e-19,3.9399550845198306e-05,1.0787998690688017,0.0,0.6999999999999995,0.0,0.0,1
20200928,20200925,6.894649751787438e-05,0.0,0.0,6.89464975178744e-05,1.0788742485412968,0.0,0.6999999999999995,0.0,0.0,1
20200929,20200928,7.879056483006682e-05,1.1102230246251565e-16,2.220446049250313e-19,7.879056483006686e-05,1.07895925365272,0.0,0.6979220125254946,0.0,0.0,1
20200930,20200929,0.00046285809952428803,1.1102230246251565e-16,2.220446049250313e-19,0.00046285809952428814,1.0794586586823298,0.0,0.6999999999999995,0.0,0.0,1
20201009,20200930,0.00017718279358192027,0.0,0.0,0.00017718279358192035,1.0796499201830314,0.0,0.6999999999999995,0.0,0.0,1
20201012,20201009,9.841744744498722e-05,0.0,0.0,9.841744744498726e-05,1.07975617657231,0.0,0.2999999999999997,0.0,0.0,1
20201013,20201012,0.0,0.0,0.0,0.0,1.07975617657231,0.0,0.2999999999999997,0.0,0.0,1
20201014,20201013,6.88854336829969e-05,1.6653345369377348e-16,3.3306690738754697e-19,6.888543368299693e-05,1.0798305560448052,0.0,0.2998428189140573,0.0,0.0,1
20201015,20201014,9.840098400992757e-05,1.1102230246251565e-16,2.220446049250313e-19,9.840098400992758e-05,1.079936812434084,0.0,0.2999999999999997,0.0,0.0,1
20201016,20201015,0.0001475869533134055,1.1102230246251565e-16,2.220446049250313e-19,0.00014758695331340554,1.080096197018002,0.0,0.2963575903409621,0.0,0.0,1
20201019,20201016,0.00017707820954249162,5.551115123125783e-17,1.1102230246251566e-19,0.00017707820954249165,1.0802874585187037,0.0,0.2970922471168101,0.0,0.0,1
20201020,20201019,0.00011803123893461275,1.1102230246251565e-16,2.220446049250313e-19,0.00011803123893461276,1.0804149661858382,0.0,0.2999999999999997,0.0,0.0,1
20201021,20201020,-9.83477576710356e-06,1.6653345369377348e-16,3.3306690738754697e-19,-9.834775767103565e-06,1.0804043405469104,-9.834775767103565e-06,0.3029317322219514,0.0,0.0,1
20201022,20201021,0.0001081835973997247,1.1102230246251565e-16,2.220446049250313e-19,0.00010818359739972472,1.080521222575117,0.0,0.2999999999999997,0.0,0.0,1
