strategy_id,universe,score_name,top_k,rebalance_days,hold_days,val_days,val_total_ret,val_ann_ret,val_ann_vol,val_sharpe,val_max_drawdown,val_win_rate,val_bench_ann_ret,val_excess_ann_ret,val_excess_sharpe,val_avg_turnover,val_rebalance_count,observation_days,observation_total_ret,observation_ann_ret,observation_ann_vol,observation_sharpe,observation_max_drawdown,observation_win_rate,observation_bench_ann_ret,observation_excess_ann_ret,observation_excess_sharpe,observation_avg_turnover,observation_rebalance_count
tradable_theme__score_mom_5_10__top5__rb5,tradable_theme,score_mom_5_10,5,5,5,483,-0.4802112834838187,-0.28921910389207794,0.40478090566520586,-0.6408018636803519,-0.5842384229164292,0.4658385093167702,0.19005875999688016,-0.4088168711421619,-1.6402436585523257,0.9051546391752577,97,93,0.12910733458513945,0.3896180865013048,0.6308135036476435,0.8380285146324354,-0.4145927909440318,0.4946236559139785,0.06018190415199798,0.3341512712290524,0.7932896606923984,0.8637900452455853,19
industry__score_volume_confirm__top5__rb5,industry,score_volume_confirm,5,5,5,483,-0.41811393129283214,-0.24611211970401348,0.34773509219731785,-0.6409224378374396,-0.46009971137323213,0.484472049689441,0.17183939229863743,-0.3619362847055456,-1.9588629819327583,0.9464438435631037,97,93,0.04221153185661719,0.11854800347506145,0.40182252656647705,0.47898313828742767,-0.18536952932020057,0.5268817204301075,0.022428170864180474,0.09848574899091145,0.44474749341815534,0.9162109823021282,19
industry_concept__score_mom_10_20__top5__rb5,industry_concept,score_mom_10_20,5,5,5,483,-0.4822250688421812,-0.290657168580133,0.4046334255395103,-0.6467113158215542,-0.5514668377253289,0.474120082815735,0.18784006684587706,-0.4100804795817804,-1.6159464499906648,0.8763955666116529,97,93,0.13542233648573276,0.41077856440882443,0.6096245493837601,0.8711766544933846,-0.35749574232064896,0.5268817204301075,0.05468683869726565,0.35057599785297633,0.8198787737692481,0.8527171739447937,19
industry__score_volume_confirm__top5__rb1,industry,score_volume_confirm,5,1,1,483,-0.4366182941388489,-0.25871700335687675,0.3550803709101449,-0.6676980279243961,-0.43816550795595655,0.4803312629399586,0.17183939229863743,-0.374603307087931,-1.813722413041359,0.6324195331097383,483,93,0.05833595625420096,0.1660626393615965,0.33040628620312773,0.629108347174745,-0.1417026255338939,0.5376344086021505,0.022428170864180474,0.13347278930795214,0.5704157134569633,0.6763848357419536,93
industry__score_mom_10_20__top10__rb1,industry,score_mom_10_20,10,1,1,483,-0.46476412151247715,-0.27827555039171736,0.37975161365025056,-0.669365807825011,-0.5352018489253885,0.4803312629399586,0.17183939229863743,-0.3902311358063747,-1.6703697808497269,0.39756293266608705,483,93,0.14644095752557162,0.4481846598458006,0.5159847334263638,0.9776342143368222,-0.3310094038757807,0.5053763440860215,0.022428170864180474,0.432735085914431,1.0181608963107132,0.3784613721225993,93
industry__score_mom_10_20__top3__rb10,industry,score_mom_10_20,3,10,10,483,-0.5006127183896826,-0.3039137873962572,0.41284567553850526,-0.6711077180829621,-0.5653392578595076,0.4803312629399586,0.17183939229863743,-0.4068394842199554,-1.6551399240557298,0.9659863945578232,49,93,0.4130128114832825,1.5518050671157697,0.5475379702549767,1.986676945148522,-0.2464311746032175,0.5591397849462365,0.022428170864180474,1.5692194431251547,2.3022997685690845,0.9666666666666668,10
industry__score_mom_5_10__top5__rb5,industry,score_mom_5_10,5,5,5,483,-0.5056630792794863,-0.3075955488042289,0.3961672766446439,-0.7294576529046418,-0.6072367191263537,0.4803312629399586,0.17183939229863743,-0.41189082712394975,-1.768488140615587,0.8989690721649485,97,93,0.13035979792284924,0.3937988400573156,0.6268747501107216,0.8442147166748794,-0.4053105825972587,0.5161290322580645,0.022428170864180474,0.3911958476550601,0.869007918416744,0.8637900452455853,19
industry__score_mom_5_10__top3__rb5,industry,score_mom_5_10,3,5,5,483,-0.5722745285768955,-0.3579565686706473,0.4382314961185146,-0.7910142089912574,-0.6718829197114919,0.4720496894409938,0.17183939229863743,-0.4554985053497681,-1.6169727263801341,0.9140893470790377,97,93,-0.08966089342952688,-0.22472847802121365,0.7266557107244771,0.014904996581100902,-0.5283324698030649,0.5053763440860215,0.022428170864180474,-0.22179822014517037,-0.042996574462377174,0.8947368421052632,19
industry_concept__score_mom_5_10__top5__rb1,industry_concept,score_mom_5_10,5,1,1,483,-0.5831938811002115,-0.3665610850131982,0.44502998298336766,-0.8041245357533408,-0.5914882729462918,0.4575569358178054,0.18784006684587706,-0.4735133671941537,-1.6434242561488805,0.4690100371253787,483,93,0.00850860144163823,0.023223596757191878,0.6264798079306565,0.35482774887471963,-0.4541072592020925,0.5268817204301075,0.05468683869726565,-0.020177473976141558,0.2584474914918988,0.4325307687792846,93
tradable_theme__score_mom_5_10__top5__rb1,tradable_theme,score_mom_5_10,5,1,1,483,-0.585192375904678,-0.3681475333517805,0.44349864413478207,-0.8138961586350032,-0.5973577053113366,0.4575569358178054,0.19005875999688016,-0.4759422260166216,-1.657284357095189,0.4723203058397203,483,93,-0.01519011474218046,-0.04062776291138481,0.621860300397696,0.2493329068151083,-0.46693506960696496,0.5268817204301075,0.06018190415199798,-0.08625938526119126,0.1337732665067061,0.4324803647062358,93
industry__score_volume_confirm__top3__rb5,industry,score_volume_confirm,3,5,5,483,-0.47542630858394774,-0.28581275436023246,0.3413119913838398,-0.8149233144988915,-0.5649733612896973,0.4699792960662526,0.17183939229863743,-0.40053298349374655,-1.9428786836297784,0.9656655918515639,97,93,0.026423998691570194,0.07322793377448389,0.4466216133877299,0.38059838698921716,-0.2594649596219072,0.5376344086021505,0.022428170864180474,0.05875142526201249,0.34007060938757544,0.9306688763594964,19
tradable_theme__score_mom_10_20__top5__rb5,tradable_theme,score_mom_10_20,5,5,5,483,-0.5478627784597865,-0.3390920045934065,0.40636583380929414,-0.8157718665448309,-0.6028935389559255,0.474120082815735,0.19005875999688016,-0.450686779852318,-1.8594646623346551,0.882592899801301,97,93,0.13542233648573276,0.41077856440882443,0.6096245493837601,0.8711766544933846,-0.35749574232064896,0.5268817204301075,0.06018190415199798,0.3437001116095857,0.8107204933133615,0.8527171739447937,19
industry_concept__score_mom_5_10__top3__rb1,industry_concept,score_mom_5_10,3,1,1,483,-0.6513652835245627,-0.4229188998099108,0.5102326939899572,-0.8223311204856538,-0.7029022853253237,0.4658385093167702,0.18784006684587706,-0.5194521645980141,-1.5015298496726748,0.506426024770673,483,93,0.1049189175292986,0.31042277234421745,0.7595395149711672,0.7358965152330393,-0.48591138340069395,0.5161290322580645,0.05468683869726565,0.26473463737044867,0.6858944149918466,0.4273206903354546,93
tradable_theme__score_mom_5_10__top3__rb1,tradable_theme,score_mom_5_10,3,1,1,483,-0.6553482373169474,-0.4263680845059339,0.5097547231496237,-0.8353224873541512,-0.6995667439446147,0.463768115942029,0.19005875999688016,-0.523660856031886,-1.5115738335596576,0.5037155766365303,483,93,0.19266141542569937,0.6118953629991135,0.7431990989089979,1.013688742092797,-0.44477972792183496,0.5161290322580645,0.06018190415199798,0.5338401979111802,0.9609197208489032,0.4272943102222221,93
industry__score_mom_10_20__top5__rb5,industry,score_mom_10_20,5,5,5,483,-0.5487159389808353,-0.33974295965631574,0.3975980352802411,-0.8452743856927999,-0.590634334475574,0.4699792960662526,0.17183939229863743,-0.44139689573908736,-1.8385352737366143,0.8639782787377316,97,93,0.13439726559736975,0.4073300052289057,0.6007085398972585,0.8710988632190476,-0.33639096411400804,0.5483870967741935,0.022428170864180474,0.3931997847183415,0.8806374823918817,0.8315789473684211,19
industry__score_mom_5_10__top3__rb1,industry,score_mom_5_10,3,1,1,483,-0.6851942948202923,-0.45284650244591584,0.5074446932379666,-0.9343477480619817,-0.7144629692160739,0.463768115942029,0.17183939229863743,-0.5367184365957482,-1.5846377288703588,0.4947376542960515,483,93,0.2896611825773743,0.9922934870189359,0.760222454924317,1.2862028951930606,-0.44477972792183484,0.5268817204301075,0.022428170864180474,0.9823494803742949,1.317488350529913,0.41676861019753003,93
tradable_theme__score_mom_10_20__top5__rb1,tradable_theme,score_mom_10_20,5,1,1,483,-0.6221541871634075,-0.3981773977842452,0.4315006476567591,-0.9605771323929285,-0.6435493053915418,0.463768115942029,0.19005875999688016,-0.5033891660943366,-1.8068650470594492,0.4400917082070275,483,93,0.11867243817575424,0.3550934671199151,0.6408818849160173,0.8013000831412964,-0.39042273076372747,0.5591397849462365,0.06018190415199798,0.28753137517875116,0.729741765995134,0.3787489882856595,93
industry_concept__score_mom_10_20__top5__rb1,industry_concept,score_mom_10_20,5,1,1,483,-0.634052361007934,-0.4081405552531049,0.4321183475589867,-0.9972224076539092,-0.6537072433065825,0.45962732919254656,0.18784006684587706,-0.5108219760970577,-1.8475367941387815,0.4408682110941032,483,93,0.10631020593910256,0.31489870085165084,0.6413728504289332,0.7541452762733623,-0.39577241757028225,0.5591397849462365,0.05468683869726565,0.2557482181243458,0.6876486088704775,0.3831316681000465,93
industry__score_mom_5_10__top5__rb1,industry,score_mom_5_10,5,1,1,483,-0.6502758066687095,-0.4219787144641469,0.4347978828672968,-1.0432464917504356,-0.6739110748737756,0.4699792960662526,0.17183939229863743,-0.5106682894809189,-1.9352912644768412,0.4558094735991823,483,93,0.01882606358880179,0.05183716831192742,0.6252912458562152,0.39837312643153955,-0.4557010420718155,0.5376344086021505,0.022428170864180474,0.04463599628651371,0.36769759216723896,0.4240708951045193,93
tradable_theme__score_mom_10_20__top3__rb5,tradable_theme,score_mom_10_20,3,5,5,483,-0.6501460771197967,-0.4218668552011229,0.4302330617594483,-1.0576866459779695,-0.7198151148317412,0.45962732919254656,0.19005875999688016,-0.5217310679395861,-1.975993980340032,0.9107941184887222,97,93,0.005553554788354953,0.015119876226465934,0.6726474340175008,0.35728267625345694,-0.45763135227528495,0.5376344086021505,0.06018190415199798,-0.016930330107376546,0.2692667510750816,0.9122807017543861,19
industry__score_mom_10_20__top3__rb5,industry,score_mom_10_20,3,5,5,483,-0.6661143856671136,-0.4357880474462211,0.44485263847266554,-1.0627947154551414,-0.7096507001240491,0.46790890269151136,0.17183939229863743,-0.5223483498102839,-1.9162381752308577,0.9107356797832815,97,93,0.06942000957984096,0.19945098659369287,0.6637852416752673,0.6047443824606787,-0.44767824993724803,0.5591397849462365,0.022428170864180474,0.20606829471301702,0.610311034249511,0.8947368421052634,19
industry_concept__score_mom_10_20__top3__rb1,industry_concept,score_mom_10_20,3,1,1,483,-0.7133284403859594,-0.47892970251019995,0.49270862456277537,-1.0754057982945626,-0.7478547302465473,0.4720496894409938,0.18784006684587706,-0.5697457892847785,-1.7604417855300816,0.4685710613308757,483,93,0.413383759147687,1.5536207043740276,0.7699900095877229,1.6021416875256227,-0.39029371638417953,0.5591397849462365,0.05468683869726565,1.468888849580949,1.6211852011040941,0.4066384289767612,93
industry_concept__score_mom_10_20__top3__rb5,industry_concept,score_mom_10_20,3,5,5,483,-0.6588667724927186,-0.4294309815807308,0.43031606330452576,-1.087948972185941,-0.7273837941644317,0.4575569358178054,0.18784006684587706,-0.5272054221382143,-2.0121340000914736,0.9107941184887222,97,93,0.005553554788354953,0.015119876226465934,0.6726474340175008,0.35728267625345694,-0.45763135227528495,0.5376344086021505,0.05468683869726565,-0.011847529397429613,0.2777810785920367,0.9122807017543861,19
tradable_theme__score_mom_10_20__top3__rb1,tradable_theme,score_mom_10_20,3,1,1,483,-0.720667214778238,-0.4859325239418444,0.4943069965173135,-1.0976713534890605,-0.7521331089028156,0.474120082815735,0.19005875999688016,-0.5763272426041874,-1.7828051313855782,0.47062578712147396,483,93,0.4133837528440172,1.5536206735132163,0.7699900100528936,1.6021416712630825,-0.39029371638417953,0.5591397849462365,0.06018190415199798,1.4559660156118297,1.613509471103879,0.4066384289609961,93
industry__score_mom_10_20__top5__rb1,industry,score_mom_10_20,5,1,1,483,-0.6749957371792268,-0.4436687940974291,0.4268108219594956,-1.1594487426444038,-0.6897910041862314,0.4554865424430642,0.17183939229863743,-0.5312821882965906,-2.0285275202455613,0.4360493480525669,483,93,0.09475987467586533,0.2780312036613035,0.6382280613165194,0.7102185740315305,-0.38931903802063195,0.5591397849462365,0.022428170864180474,0.2665574757306908,0.7033404263672179,0.37233138564295315,93
industry__score_mom_10_20__top3__rb1,industry,score_mom_10_20,3,1,1,483,-0.7421877283002307,-0.5069919113506598,0.4875019271144552,-1.2050335532555005,-0.7717205584288084,0.463768115942029,0.17183939229863743,-0.5864103533782778,-1.853794082671,0.4666338633043784,483,93,0.47305133645777686,1.8563814079535517,0.7667812770203195,1.7523675615511716,-0.3756770987908633,0.5698924731182796,0.022428170864180474,1.8592902155264812,1.833939525471838,0.40294939611902003,93
